"CT_ID_10","TotalPop","MedHouseIncome","FamPovPer","UnempRate","COI.ALLCOMPLEV","COI.ALLCOMPLEV.NUM"
25021442201,4004,136202,2.19,5.76,"High",0.75
25021442202,8682,80591,7,7.99,"High",0.75
25021443101,8087,87889,0,8.14,"Low",0.25
25021443102,8746,95945,3.38,5.92,"Moderate",0.5
25021456101,4313,106829,3.08,6.32,"Low",0.25
25021456102,4865,64013,5.15,4.48,"Low",0.25
25021456200,3792,76563,6.96,5.46,"Moderate",0.5
25021456301,1811,46136,20.04,13.68,"Very Low",0
25021456302,5272,46919,12.58,7.7,"Low",0.25
25021456401,2743,87868,4.48,5.1,"Low",0.25
25021456402,5464,107370,3.43,4.92,"Moderate",0.5
25021457100,4476,68021,3.79,6.92,"Low",0.25
25021457200,5897,136792,0,2.92,"Very High",1
25023500101,3909,83171,5.07,10.46,"Moderate",0.5
25023500103,2209,68520,0,7.25,"Moderate",0.5
25023500104,4319,79250,1.8,8.89,"Moderate",0.5
25023501101,3238,131696,4.35,2.98,"High",0.75
25023501102,8714,127686,2.64,2.56,"Very High",1
25023501201,3824,143375,2.7,4.96,"Very High",1
25023501202,7125,93676,3.92,3.69,"Very High",1
25023502101,6204,75192,1.44,1.41,"Very Low",0
25023502102,5637,77957,2.86,6,"Low",0.25
25023502200,5884,63226,6.58,5.65,"Low",0.25
25023503101,7274,109414,2.82,8.34,"High",0.75
25023503102,7058,99464,0,4.67,"Moderate",0.5
25023504101,5691,97500,1.74,6.05,"Very High",1
25023504102,5154,137557,1.43,5.25,"Very High",1
25023505101,6360,101113,3.13,5.28,"High",0.75
25023505102,5212,122969,2.34,7.87,"Very High",1
25023505200,6818,110515,7.15,5.46,"High",0.75
25023506101,6479,108578,2.28,3.31,"High",0.75
25023506102,5880,84375,5.27,4.93,"High",0.75
25023506202,2627,98393,6.41,6.78,"Very High",1
25023506203,5098,72724,5.86,5.72,"High",0.75
25023506204,5512,79676,1.1,3.56,"Moderate",0.5
25023507101,5386,103750,7.07,5.3,"Very High",1
25023507103,4452,140455,2.03,5.7,"High",0.75
25023507104,5606,121250,2.47,7.06,"Very High",1
25023508101,6637,91557,2.63,4.37,"High",0.75
25023508102,5213,87194,2.75,6.58,"Moderate",0.5
25023508200,6316,100946,1.49,5.05,"Moderate",0.5
25023509101,7112,109796,5.46,8.65,"Low",0.25
25023509102,5994,77361,3.91,4.48,"High",0.75
25023510100,4732,70357,0.51,8.7,"Very Low",0
25023510200,6827,64855,7.94,7.07,"Very Low",0
25023510300,3621,38016,26.95,10.05,"Very Low",0
25023510400,3318,35593,23.22,11.17,"Very Low",0
25023510501,2621,55476,8.18,5.36,"Very Low",0
25023510502,5500,36160,11.9,10.79,"Very Low",0
25023510503,4726,36977,28.75,13.13,"Low",0.25
25023510600,2977,87054,0,5.24,"Very Low",0
25023510700,6264,51488,14.88,6.23,"Very Low",0
25023510800,6899,36950,29.66,13.23,"Very Low",0
25023510900,2345,14375,47.61,26.91,"Very Low",0
25023511000,3191,50549,21.84,25.36,"Very Low",0
25023511100,5415,74081,8.01,10.69,"Very Low",0
25023511200,4905,40625,7.15,12.54,"Very Low",0
25023511301,5724,52470,11.15,12.61,"Very Low",0
25023511302,3360,62446,12.57,10.96,"Very Low",0
25023511400,4085,39659,23.35,16.98,"Very Low",0
25023511500,4665,44329,26.31,9.48,"Very Low",0
25023511600,6562,39736,20.25,9.7,"Very Low",0
25023511701,4437,75500,3.51,4.72,"Very Low",0
25023511702,2639,73125,2.15,6.91,"Very Low",0
25023520100,6743,82153,1.15,6.87,"Moderate",0.5
25023520201,3575,60080,4.45,8.33,"Moderate",0.5
25023520202,5878,81742,1.02,5.66,"High",0.75
25023521101,4338,78516,4.1,4.16,"Moderate",0.5
25023521102,3583,75721,7.91,5.63,"Low",0.25
25023521201,3106,59417,1.53,6.85,"Low",0.25
25023521202,3740,86143,2.87,4.89,"Low",0.25
25023522101,4915,89692,2.44,5.6,"Moderate",0.5
25023522102,5562,94714,2.74,6.94,"Moderate",0.5
25023523100,3357,70337,0,8.42,"Moderate",0.5
25023523201,3003,95236,0.28,4.3,"Moderate",0.5
25023523202,7862,90159,2.04,5.93,"Moderate",0.5
25023524101,3155,98832,0,4.47,"Moderate",0.5
25023524102,3889,70889,3.79,7.42,"Moderate",0.5
25023525101,6264,74915,2.82,6.89,"Low",0.25
25023525104,6825,110825,6.05,7.34,"Low",0.25
25023525203,5677,65492,11.13,4.72,"High",0.75
25023525204,3771,113203,0.95,6.18,"High",0.75
25023525300,1851,NA,NA,NA,"Low",0.25
25023526100,7753,73119,3.28,6.19,"High",0.75
25023530100,4032,50645,13.84,13.44,"Moderate",0.5
25023530200,3469,54009,10.95,4.32,"Low",0.25
25023530300,3913,52695,2.13,3.57,"Moderate",0.5
25023530400,6007,99063,2.37,3.46,"Moderate",0.5
25023530500,5007,55742,5.52,5.84,"Low",0.25
25023530600,6475,96402,1.58,5.64,"High",0.75
25023530700,5115,91033,4.85,4.16,"Low",0.25
25023530801,5893,88588,4.57,6.83,"High",0.75
25023530802,5077,80929,5.02,6.66,"Moderate",0.5
25023530901,8605,98548,1.28,8.27,"Low",0.25
25023530902,4623,101324,5.06,5.47,"Moderate",0.5
25023540101,3878,68614,4.62,2.65,"High",0.75
25023540102,2841,94000,3.42,7.09,"Low",0.25
25023540103,4474,124244,3.18,3.18,"Moderate",0.5
25023541100,5439,103081,3.21,4.96,"Low",0.25
25023542101,7652,97248,0.97,6.88,"Low",0.25
25023542102,2429,70643,1.08,11.63,"Low",0.25
25023542200,6546,68816,1.47,6.18,"Moderate",0.5
25023542300,7415,62233,20.66,8.19,"Moderate",0.5
25023543100,2913,84602,2.41,6.43,"Low",0.25
25023544100,5946,96468,1.22,7.17,"Moderate",0.5
25023544200,5611,59010,1.69,5.44,"Low",0.25
25023545100,7445,74592,7.69,7.73,"Very Low",0
25023545200,5334,65208,8.62,10.07,"Very Low",0
25023545300,4083,74063,5.87,2,"Very Low",0
25023545400,5610,58953,9.48,9.46,"Very Low",0
25023560100,6216,84489,2.96,7.14,"High",0.75
25023561100,5014,75449,1.91,6.31,"Low",0.25
25023561200,2993,40769,0,10.93,"Very Low",0
25023990003,0,NA,NA,NA,NA,NA
25025000100,4185,69818,11.6,7.61,"High",0.75
25025000201,3553,80932,8.98,2.6,"High",0.75
25025000202,3697,66875,15.81,7.72,"Low",0.25
25025000301,2590,86773,14.98,1.93,"Low",0.25
25025000302,3110,72526,11.27,0.32,"Moderate",0.5
25025000401,5127,47619,9.55,4.63,"Moderate",0.5
25025000402,3277,60214,3.53,7.81,"Moderate",0.5
25025000502,5904,51652,10.75,4.76,"Moderate",0.5
25025000503,2076,56522,8.94,6.42,"Moderate",0.5
25025000504,4516,48676,4.65,4.54,"High",0.75
25025000601,3522,58750,7.25,5.36,"High",0.75
25025000602,3575,25364,46.75,2.61,"Moderate",0.5
25025000701,3923,49600,16.46,6.98,"High",0.75
25025000703,1958,32002,0,3.28,"Moderate",0.5
25025000704,4520,50577,3.9,6.21,"High",0.75
25025000802,6570,36000,18.37,5.6,"Moderate",0.5
25025000803,6351,44286,31.16,11.8,"Very High",1
25025010103,3695,30717,0,17.04,"Moderate",0.5
25025010104,4837,57500,7.16,11.93,"Moderate",0.5
25025010203,5058,22306,42.31,4.99,"High",0.75
25025010204,3277,31196,19.11,6.76,"High",0.75
25025010300,5360,40662,9.64,11.42,"Moderate",0.5
25025010403,2907,28351,24.06,8.15,"Low",0.25
25025010404,5076,19595,45.27,15.4,"Low",0.25
25025010405,6015,19395,27.93,15.62,"Low",0.25
25025010408,1410,63036,6.35,2.56,"High",0.75
25025010500,3311,44333,15.23,5.35,"High",0.75
25025010600,3146,97988,8.77,3.52,"Very High",1
25025010701,2793,101117,2.31,3.25,"High",0.75
25025010702,2486,121553,4.67,3.93,"Very High",1
25025010801,3253,118590,0,5.77,"Very High",1
25025010802,3162,118125,1.87,2.58,"Very High",1
25025020101,4418,107019,1.49,5.17,"Very High",1
25025020200,3782,75287,0,1.37,"Very High",1
25025020301,2360,116193,13.7,4.2,"Very High",1
25025020302,1011,84777,0,2.73,"Very High",1
25025020303,3702,79010,14.77,10.07,"Very High",1
25025030100,2186,86667,3.56,1.21,"High",0.75
25025030200,1686,81607,0,3.16,"Very High",1
25025030300,5562,112639,0,7.25,"Very High",1
25025030400,2846,86512,2.9,1.77,"Very High",1
25025030500,2665,101910,0,2.59,"High",0.75
25025040100,2502,142688,0,1.69,"Very High",1
25025040200,1920,37750,37.04,13.75,"Low",0.25
25025040300,4176,102171,25.86,3.31,"Very High",1
25025040401,2610,79750,19.85,3.43,"High",0.75
25025040600,2973,123160,0.72,2.71,"High",0.75
25025040801,4133,59704,39.98,4.45,"Low",0.25
25025050101,5450,41023,17.19,9.69,"Very Low",0
25025050200,6263,54652,6.13,6.59,"Low",0.25
25025050300,2143,15893,27.29,7.27,"Very Low",0
25025050400,2556,52572,9.19,6.92,"Low",0.25
25025050500,2481,48125,12.04,7.5,"Very Low",0
25025050600,2540,67222,11.34,6.55,"Low",0.25
25025050700,5476,55238,22.71,5.55,"Very Low",0
25025050901,4698,57386,18.38,7.94,"Very Low",0
25025051000,4460,49241,15.74,10.1,"Very Low",0
25025051101,7121,57454,16.7,5.84,"Very Low",0
25025051200,2592,63967,18.01,3.82,"Low",0.25
25025060101,3604,105606,5.21,2.22,"Low",0.25
25025060200,2414,110298,1.66,3.86,"Low",0.25
25025060301,3499,92898,0.78,2.15,"Low",0.25
25025060400,5554,100112,7.96,4.63,"Moderate",0.5
25025060501,4136,104970,7.55,4.59,"High",0.75
25025060600,2891,122264,3.65,2.96,"Very High",1
25025060700,2563,19907,46.93,13.54,"Very Low",0
25025060800,4461,101778,7.69,1.02,"Moderate",0.5
25025061000,3138,22133,45.53,16.46,"Very Low",0
25025061101,2211,14500,61.88,24.26,"Very Low",0
25025061200,3901,117378,3.84,2.45,"Very High",1
25025070101,6212,83750,11.34,7.78,"Very High",1
25025070200,5630,21712,20.79,11.57,"Low",0.25
25025070300,4548,101884,9.52,4.48,"Very High",1
25025070402,1897,21480,32.84,10.79,"Low",0.25
25025070500,5887,101583,12.84,4.47,"Moderate",0.5
25025070600,2485,129884,0,1.71,"Very High",1
25025070700,2736,102000,1.44,4.33,"Very High",1
25025070800,3570,71667,4.03,4.21,"High",0.75
25025070900,3154,47688,12.74,5.72,"Moderate",0.5
25025071101,4150,53173,11.11,3.6,"Moderate",0.5
25025071201,3493,50280,20.85,14.33,"Low",0.25
25025080100,2771,30598,18.84,8.85,"Low",0.25
25025080300,2075,31625,14.93,11.48,"Very Low",0
25025080401,3129,31042,31.19,12.64,"Very Low",0
25025080500,3195,23194,39.69,13.52,"Very Low",0
25025080601,4524,16250,38.04,24.73,"Moderate",0.5
25025080801,4298,22450,38.9,19.75,"Very Low",0
25025080900,3727,50988,19.55,8.33,"High",0.75
25025081001,4792,20902,50.07,7.25,"High",0.75
25025081100,4156,41146,26.19,3.25,"High",0.75
25025081200,3416,30819,32.62,10.9,"Very Low",0
25025081300,5300,18275,40.8,8.27,"Very Low",0
25025081400,2754,34107,23.84,7.91,"Very High",1
25025081500,2242,33967,24.42,12.39,"Very Low",0
25025081700,3404,30563,32.86,15.59,"Moderate",0.5
25025081800,3738,35084,22.72,18.19,"Very Low",0
25025081900,3350,20848,41.63,16.26,"Low",0.25
25025082000,2825,36685,20.99,16.06,"Very Low",0
25025082100,5245,18045,50.28,17.49,"Very Low",0
25025090100,4872,28362,33.65,22.97,"Very Low",0
25025090200,2481,27045,27.53,16,"Very Low",0
25025090300,3559,30794,33.33,17.53,"Very Low",0
25025090400,4198,31031,29.02,20.64,"Very Low",0
25025090600,2581,40950,22.42,11.55,"Low",0.25
25025090700,4549,65273,16.06,9.12,"Low",0.25
25025090901,3918,27578,34.32,10.73,"Very Low",0
25025091001,3232,74215,6.83,5.05,"Moderate",0.5
25025091100,5318,67150,17.54,2.93,"Low",0.25
25025091200,3147,64280,26.15,16.6,"Low",0.25
25025091300,2696,35938,23.41,10.38,"Very Low",0
25025091400,2952,42647,17.85,12.48,"Very Low",0
25025091500,4873,48678,20.04,11.12,"Very Low",0
25025091600,3401,37154,14.51,10.45,"Very Low",0
25025091700,3315,40078,23.09,12.65,"Very Low",0
25025091800,3825,38371,28.84,26.54,"Very Low",0
25025091900,4018,46397,15.39,14.08,"Very Low",0
25025092000,5294,46576,26.96,16.75,"Very Low",0
25025092101,6750,49559,20.38,7.36,"Very Low",0
25025092200,3216,67042,5.98,6.6,"Very Low",0
25025092300,3383,43729,24.24,12.26,"Very Low",0
25025092400,5817,29048,34.29,14.78,"Very Low",0
25025100100,6072,28279,30.04,12.9,"Very Low",0
25025100200,2919,37203,22,14.28,"Very Low",0
25025100300,3731,50292,17.53,4.25,"Very Low",0
25025100400,5596,68448,12.86,8.16,"Very Low",0
25025100500,7350,51938,22.14,11.28,"Very Low",0
25025100601,5626,62583,11.23,11.74,"Low",0.25
25025100603,2070,81324,8.46,2.13,"Moderate",0.5
25025100700,4473,71341,2.24,7.16,"Moderate",0.5
25025100800,6409,73868,6.48,9.05,"Low",0.25
25025100900,4258,63271,9.45,9.92,"Very Low",0
25025101001,6856,40764,30.8,13.69,"Very Low",0
25025101002,5307,37588,19.54,9.18,"Very Low",0
25025101101,3721,56903,17.09,15.1,"Very Low",0
25025101102,5099,42949,23.01,15.25,"Very Low",0
25025110103,6547,67027,16.67,4.27,"Low",0.25
25025110201,2476,44449,16.28,11.92,"Low",0.25
25025110301,2712,77500,8.2,8.32,"Moderate",0.5
25025110401,3873,58864,14.52,7.13,"Low",0.25
25025110403,4590,77243,14.06,8.81,"Moderate",0.5
25025110501,3590,78333,8.55,4.55,"Low",0.25
25025110502,4670,80750,2.64,4.71,"Low",0.25
25025110601,2834,85735,8.92,7.83,"Moderate",0.5
25025110607,5277,105319,4.22,6.28,"Moderate",0.5
25025120103,1661,131484,0,0.6,"High",0.75
25025120104,2295,85321,17.38,4.65,"Moderate",0.5
25025120105,2719,137750,2.19,3.11,"High",0.75
25025120201,3638,50366,12.34,9.02,"Moderate",0.5
25025120301,4813,68482,8.87,5.01,"Moderate",0.5
25025120400,6757,84007,6.66,4.07,"Very High",1
25025120500,2665,68413,17.41,15.33,"Low",0.25
25025120600,2407,99911,4.01,1.73,"Moderate",0.5
25025120700,2205,85788,5.76,6.29,"High",0.75
25025130100,6551,81563,0.97,2.47,"Moderate",0.5
25025130200,5016,103438,6.73,3.61,"Moderate",0.5
25025130300,4590,114697,0.4,6.16,"Moderate",0.5
25025130402,5041,66005,3.26,1.8,"Moderate",0.5
25025130404,3209,62208,0,10.32,"High",0.75
25025130406,5650,46695,21.84,3.05,"Low",0.25
25025140102,5041,71250,3.06,11.07,"Very Low",0
25025140105,3928,76285,2.17,6.65,"Low",0.25
25025140106,1912,33185,22.02,5.45,"Very Low",0
25025140107,2532,65000,9.09,6.28,"Low",0.25
25025140201,2397,77832,2.93,5.71,"Low",0.25
25025140202,6282,67359,14.48,6.21,"Low",0.25
25025140300,6961,54505,15.1,7.27,"Very Low",0
25025140400,8971,68042,9.68,10.98,"Very Low",0
25025160101,8972,61518,20.92,7.87,"Very Low",0
25025160200,4347,51250,19.08,4.22,"Very Low",0
25025160300,2553,57478,6.21,8.69,"Moderate",0.5
25025160400,3067,44667,12.7,10.01,"Very Low",0
25025160501,4999,41117,18.65,6.36,"Very Low",0
25025160502,4524,46250,14.96,6.02,"Very Low",0
25025160601,4633,51915,18.87,9.53,"Very Low",0
25025160602,5149,52827,15.58,8.26,"Very Low",0
25025170100,7720,53351,5.96,11.08,"Very Low",0
25025170200,5105,49348,13.48,3.55,"Very Low",0
25025170300,8799,67321,4.52,5.07,"Low",0.25
25025170400,5392,44515,11.35,9.92,"Low",0.25
25025170501,3645,45257,10.57,8.68,"Very Low",0
25025170502,2718,51905,6.59,9.13,"Low",0.25
25025170601,5561,63103,5,7.1,"Very Low",0
25025170701,2057,41635,25.43,12.86,"Very Low",0
25025170702,6357,51073,18.45,5.83,"Very Low",0
25025170800,5799,50745,9.97,11.18,"Very Low",0
25025180101,4786,44179,9.99,3.69,"Moderate",0.5
25025180200,3783,69318,5.41,7.41,"Moderate",0.5
25025180301,3170,82159,3.83,3.89,"High",0.75
25025180400,2014,81250,4.76,3.96,"Moderate",0.5
25025180500,4278,62172,9.09,6.03,"Low",0.25
25025980101,339,NA,NA,51.16,"Very Low",0
25025980300,383,NA,NA,36.5,"Very Low",0
25025980700,11,NA,0,NA,"Very Low",0
25025981000,0,NA,NA,NA,"Very Low",0
25025981100,551,36979,28.36,22.62,"Very Low",0
25025981201,0,NA,NA,NA,"Low",0.25
25025981202,195,NA,NA,0,"Moderate",0.5
25025981300,428,101875,7.69,2.71,"Moderate",0.5
25025981501,0,NA,NA,NA,"Very High",1
25025981502,12,NA,0,0,"Very Low",0
25025981600,0,NA,NA,NA,"Low",0.25
25025981700,0,NA,NA,NA,"Very High",1
25025981800,53,197500,0,11.76,"Very High",1
25025990101,0,NA,NA,NA,NA,NA
25027700100,6171,86219,0.95,7.04,"High",0.75
25027701100,8575,61875,10.22,3.79,"Low",0.25
25027702200,3394,68553,4.28,10.18,"Very Low",0
25027703100,4410,44408,13.42,15.88,"Very Low",0
25027703200,3680,46979,10.54,6.7,"Very Low",0
25027703300,3535,53640,8.06,6.85,"Low",0.25
25027704200,2820,69893,2.81,9.19,"Low",0.25
25027705100,8131,67515,5.77,6.33,"Moderate",0.5
25027706100,4537,84803,3.73,4.7,"Moderate",0.5
25027707100,4317,47064,25.2,8.07,"Very Low",0
25027707200,2052,32300,17.07,10.77,"Low",0.25
25027707300,3968,34839,21.54,9.42,"Very Low",0
25027707400,4519,57951,4.47,5.5,"Low",0.25
25027707500,5478,49637,12.15,5.96,"Low",0.25
25027708100,7480,96953,1.47,4.44,"Moderate",0.5
25027709100,4101,69180,8.39,4.54,"High",0.75
25027709201,6715,68488,11.24,4.42,"Moderate",0.5
25027709202,7447,45135,16.21,9.43,"Moderate",0.5
25027709400,4603,34120,20.44,10.29,"Low",0.25
25027709501,2178,95385,1.32,5.45,"Very High",1
25027709502,5719,65469,0,5.61,"High",0.75
25027709600,2733,46296,11.24,10.73,"Moderate",0.5
25027709701,5112,55172,15.16,5.97,"Moderate",0.5
25027709702,2696,58261,8.74,2.83,"Moderate",0.5
25027710100,3775,46736,14.61,6.48,"Very Low",0
25027710200,6849,67979,11.87,8.47,"Low",0.25
25027710300,3103,65875,12.08,11.51,"Very Low",0
25027710400,2267,51890,13.3,7.52,"Low",0.25
25027710500,3391,35245,24.69,11.97,"Very Low",0
25027710600,6809,53793,12.83,11.58,"Very Low",0
25027710700,1537,17039,41.5,7.24,"Very Low",0
25027710800,4595,31038,27.31,18.16,"Very Low",0
25027711000,3056,38611,9.63,13.21,"Very Low",0
25027711100,5059,71316,4.08,9.42,"Low",0.25
25027712101,6717,85771,7.03,4.17,"High",0.75
25027712102,4370,92750,2.58,4.62,"High",0.75
25027713100,8092,93750,6.91,5.43,"Very High",1
25027715100,5113,151023,1.4,3.54,"Very High",1
25027716100,7723,74102,3.59,4.66,"Low",0.25
25027716200,2636,51250,6.86,4.17,"Low",0.25
25027716300,3400,50795,7.34,8.23,"Low",0.25
25027717100,3061,97614,2.34,2.65,"High",0.75
25027718100,4480,93197,1.08,2.85,"Very High",1
25027719100,7954,104187,3.42,5.39,"High",0.75
25027720100,3451,121500,2.96,6.76,"Very High",1
25027721101,1825,85052,1.73,5.18,"High",0.75
25027721102,8402,95347,1.18,4.61,"High",0.75
25027722100,5456,67500,0,4.94,"Very High",1
25027723100,4109,61786,6.54,10.78,"Very Low",0
25027724100,3767,62969,0,6.08,"Very Low",0
25027725100,4761,70873,3.95,5.62,"Moderate",0.5
25027726100,6011,89231,1.91,4.87,"High",0.75
25027726200,5790,46652,12.12,6.53,"Moderate",0.5
25027727100,4849,93654,2.81,2.54,"Very High",1
25027728100,4383,108710,4.58,3.06,"Very High",1
25027728200,4055,104792,0.89,6.07,"High",0.75
25027728300,4713,86136,0.63,4.69,"Very High",1
25027728400,5149,100619,2.51,6.59,"High",0.75
25027729100,5693,74419,1.71,7.03,"Very High",1
25027729200,2151,73650,6.2,2.98,"High",0.75
25027730100,6254,74324,11.87,8.15,"High",0.75
25027730200,4981,67739,4.14,10.07,"Very High",1
25027730300,4961,58500,6.5,6.19,"High",0.75
25027730401,5290,28856,20.41,8.54,"Very High",1
25027730402,1728,49464,10.33,6.75,"Moderate",0.5
25027730500,3430,46212,22.21,10.27,"Very High",1
25027730600,9451,69647,2.6,7.81,"Very High",1
25027730700,6895,64385,5,6.76,"High",0.75
25027730801,3542,93281,2.86,5.38,"Very High",1
25027730802,2094,86250,12.97,3.37,"High",0.75
25027730901,3380,75179,3.57,5.64,"Moderate",0.5
25027730902,4087,68914,7.2,5.36,"Moderate",0.5
25027731001,2366,73074,5.59,6.27,"Low",0.25
25027731002,5797,40566,18.53,10.66,"Moderate",0.5
25027731101,4173,35799,26.87,9.01,"Low",0.25
25027731102,2640,55804,4.49,4.9,"Low",0.25
25027731202,1510,NA,NA,5.83,"Low",0.25
25027731203,6131,23824,22.19,17.61,"Very Low",0
25027731204,2168,30185,35.03,13.18,"Very Low",0
25027731300,3573,25945,26.61,9.95,"Very Low",0
25027731400,4388,23036,38.92,15.97,"Very Low",0
25027731500,4743,21547,33.08,9.76,"Very Low",0
25027731600,6384,21497,17.03,6.19,"Moderate",0.5
25027731700,2720,25036,53.19,17,"Low",0.25
25027731800,6546,19660,25.21,11.32,"Low",0.25
25027731900,5090,36307,22.06,8.64,"Very Low",0
25027732001,3762,20308,60.27,18.4,"Very Low",0
25027732002,4421,64196,1.84,6.36,"High",0.75
25027732201,2650,50225,6.32,7.89,"Moderate",0.5
25027732202,3091,43878,15.2,7.48,"Low",0.25
25027732203,3516,53448,25.1,8.63,"Low",0.25
25027732301,4462,66170,4.73,6.95,"Moderate",0.5
25027732302,4096,40951,22.66,9.96,"Low",0.25
25027732400,6704,30318,29.09,16.22,"Very Low",0
25027732500,2002,30096,23.39,6.68,"Very Low",0
25027732600,4340,40313,14.42,7.33,"Very Low",0
25027732700,3991,29621,35.01,20.97,"Low",0.25
25027732801,4610,62886,2.8,0.43,"High",0.75
25027732802,4558,61146,7.47,7.71,"High",0.75
25027732901,7404,48244,15.74,7.79,"Low",0.25
25027732902,1405,73750,0,2.6,"Very Low",0
25027733000,3987,40897,19.38,9.34,"Very Low",0
25027733101,2170,59038,7.26,4.25,"Moderate",0.5
25027733102,2186,62833,6.85,5.69,"Moderate",0.5
25027735100,6584,60888,4.58,6.06,"Low",0.25
25027735200,4645,88318,1.03,1.56,"Low",0.25
25027736100,2704,71429,2.81,5.08,"High",0.75
25027736200,3682,73636,1.95,7.48,"Moderate",0.5
25027736300,2471,70417,3.29,5.46,"High",0.75
25027736400,3054,77539,0.95,8.02,"High",0.75
25027736500,4482,68973,1.6,5.8,"Very High",1
25027737100,4984,74472,9.59,4.05,"Very High",1
25027737200,1791,52457,2.04,6.67,"Very High",1
25027737300,6656,76859,3.77,7.79,"High",0.75
25027738100,4718,80078,4.66,6.34,"High",0.75
25027738201,3988,96830,2.88,8.52,"Very High",1
25027738202,6227,117518,4.11,2.85,"High",0.75
25027739100,9744,99792,3.87,5.14,"Very High",1
25027739200,6543,76856,7.36,3.34,"Very High",1
25027739300,3693,84055,2.79,2.15,"Very High",1
25027739400,8920,103765,1.08,5.38,"Very High",1
25027739500,7594,129976,0.71,5.22,"Very High",1
25027740101,5747,124911,0.65,5.18,"Very High",1
25027740102,5915,103100,3.24,3.33,"Very High",1
25027740200,3184,82357,3.71,3.57,"High",0.75
25027741101,4540,123875,3.08,5.71,"Very High",1
25027741102,5428,159922,1.11,2.66,"Very High",1
25027742300,4057,80179,2.45,5.02,"Very High",1
25027742401,5398,165500,1.76,4.68,"Very High",1
25027742402,3710,117300,2.25,3.12,"High",0.75
25027743100,7703,116250,2.83,6.41,"Very High",1
25027744101,7307,89417,3.7,4.7,"High",0.75
25027744102,5150,81000,4.72,5.64,"High",0.75
25027744200,7571,76573,3.45,3.56,"Moderate",0.5
25027744300,4049,53643,8.25,6.14,"Low",0.25
25027744400,4352,66726,8.7,8.71,"Moderate",0.5
25027745100,5942,99792,1.04,4.59,"High",0.75
25027746100,5963,121298,0,7.12,"Very High",1
25027747101,5192,77115,2.83,5.75,"High",0.75
25027747102,3876,72434,3.41,8.4,"Moderate",0.5
25027748100,3218,91250,5.29,6.1,"Low",0.25
25027749100,7417,97474,2.64,9.12,"Moderate",0.5
25027749200,6348,77879,9.91,8.92,"Moderate",0.5
25027750100,6310,60410,7.84,6.64,"Low",0.25
25027750200,7360,92674,4.6,3.56,"High",0.75
25027750300,2711,52266,10.29,10.43,"Low",0.25
25027751101,6195,97201,2.28,2.36,"Very High",1
25027751102,3013,117500,0.92,5,"High",0.75
25027752100,8665,90020,2.63,3.27,"Moderate",0.5
25027753100,7604,71049,8.88,5.27,"Moderate",0.5
25027753200,6240,56078,6.98,3.66,"Moderate",0.5
25027754100,5782,63977,3.81,4.73,"Low",0.25
25027754200,3788,36216,16.05,8.08,"Very Low",0
25027754300,3214,36324,9.61,15.18,"Very Low",0
25027754400,4054,55875,8.36,9.99,"Very Low",0
25027755100,3614,53214,11.31,11.45,"Moderate",0.5
25027755200,7994,68301,4.67,8.34,"Moderate",0.5
25027756101,4495,77717,3.85,6.87,"Moderate",0.5
25027756102,8797,97885,2.48,9.23,"Moderate",0.5
25027757100,4441,50558,14.88,7.33,"Very Low",0
25027757200,2484,31157,29.04,9.97,"Very Low",0
25027757300,2643,33778,19.25,7.09,"Very Low",0
25027757400,3020,59412,8.14,12.32,"Low",0.25
25027757500,4236,67713,5.69,6.94,"Low",0.25
25027758101,1683,75083,6.37,6.62,"Moderate",0.5
25027758102,7768,91991,2.01,3.73,"Very High",1
25027759100,2259,80714,1.75,6.5,"Very Low",0
25027760100,3386,63906,5.95,6.75,"Moderate",0.5
25027761100,5178,51882,6.45,5.7,"Very Low",0
25027761200,5541,92283,4.82,5.62,"Very High",1
25027761300,3397,91172,2.69,3.9,"Moderate",0.5
25027761400,6570,131719,2.13,4.8,"Low",0.25
